"author_id","created_at","rt_count","likescount","text","rt","dateFormat","mins","dia","userfollowedby","userfollowing"
"15083","2007-02-19T03:34:00.000Z",0,1,"LOL @ http://www.flickr.com/photos/kellydna/394855982/",FALSE,2007-02-19 03:34:00,418985.666666667,290,1004,549
"754497","2007-02-19T04:16:16.000Z",0,0,"Skyping terminé avec Leah (je fille, lol)",FALSE,2007-02-19 04:16:16,419027.933333333,290,1347,1584
"754611","2007-02-19T07:31:33.000Z",0,0,"lol. i can't believe i started cleaning my room 5 hours ago. it's not even really done and i'm just now starting on my studio work.",FALSE,2007-02-19 07:31:33,419223.216666667,291,250,149
"82793","2007-02-19T16:11:26.000Z",0,0,"lol",FALSE,2007-02-19 16:11:26,419743.1,291,1033,303
"780910","2007-02-19T20:35:37.000Z",0,0,"Same ole same ole...lol",FALSE,2007-02-19 20:35:37,420007.283333333,291,73,84
"631913","2007-02-19T21:27:30.000Z",0,0,"lol, glad I'm not the only one!   maybe we need crackberry anonymous?",FALSE,2007-02-19 21:27:30,420059.166666667,291,53,62
"476383","2007-02-20T00:25:42.000Z",0,0,"lol i love kelsey!!!!!!!!! ",FALSE,2007-02-20 00:25:42,420237.366666667,291,157,198
"782079","2007-02-20T02:32:25.000Z",0,0,"im guitaring lol
",FALSE,2007-02-20 02:32:25,420364.083333333,291,2,0
"781406","2007-02-20T02:41:40.000Z",0,0,"jco at home!!! orderin pizza!! pixxa hut is sooooo rude!!! they hung up on me lol!!!",FALSE,2007-02-20 02:41:40,420373.333333333,291,160,574
"242133","2007-02-20T06:44:06.000Z",0,0,"[lol] <U+6211><U+59D1><U+59D1><U+554F><U+6211><U+8001><U+516C>:""<U+4F60><U+5AC1><U+5230><U+6211><U+5011><U+5BB6><U+4E03><U+5E74><U+4E86>, <U+6709><U+4EC0><U+9EBC><U+611F><U+60F3><U+963F>?""",FALSE,2007-02-20 06:44:06,420615.766666667,292,1614,806
"760252","2007-02-20T12:32:42.000Z",0,0,"to yuenling before i forget: the senior's name is called yexiang!! i rem coz friendster reminded me of his bday.. lol..",FALSE,2007-02-20 12:32:42,420964.366666667,292,226,351
"34663","2007-02-20T15:21:54.000Z",0,0,"LOL at Amazon's 'two pizza teams'",FALSE,2007-02-20 15:21:54,421133.566666667,292,33406,2361
"611283","2007-02-20T15:24:32.000Z",0,0,"¿como málaga no tiene ni media markt ni starbucks malaga sucks? lol",FALSE,2007-02-20 15:24:32,421136.2,292,1248,500
"783582","2007-02-20T16:47:29.000Z",0,0,"not working on dishes and laundry like i should be...lol",FALSE,2007-02-20 16:47:29,421219.15,292,59,21
"782210","2007-02-20T17:46:33.000Z",0,0,"@morbius Dejar el tabaco es fácil, lo dificil es no volver a el... lol.",FALSE,2007-02-20 17:46:33,421278.216666667,292,2179,537
"776985","2007-02-20T18:31:42.000Z",0,0,"Lol! Squints n crew just got kicked out of the pool for kissing the lifeguard. ",FALSE,2007-02-20 18:31:42,421323.366666667,292,353,420
"760172","2007-02-20T20:22:38.000Z",0,0,"Writting a million and a half long-ass e-mails to EVERYONE! back home,lol. Oh God, my poor wrists. I love it.",FALSE,2007-02-20 20:22:38,421434.3,292,62,149
"754571","2007-02-20T22:53:35.000Z",0,0,"@Andy: I can imagine you as a kid...""Mummy, will you read me a book so I can sleep? "", ""Sure, what?"", ""Transcending CSS?"" lol... dude, sleep",FALSE,2007-02-20 22:53:35,421585.25,292,2752,4900
"620823","2007-02-20T23:34:03.000Z",0,0,"Excessivly playing with my IPOD...I only just discovered it has games etc on it. lol",FALSE,2007-02-20 23:34:03,421625.716666667,292,415,185
"785309","2007-02-21T02:59:08.000Z",0,0,"I just feel as being on a Completely deserted far away lost planet :D Where are all the people I saw some minutes ago? Mazians ate them? LOL",FALSE,2007-02-21 02:59:08,421830.8,292,796,447
"685323","2007-02-21T04:53:38.000Z",0,0,"just got back from the beach with coline!
im all sandy and feel icky
it was rough down there, a lifesaver tried to save us lol",FALSE,2007-02-21 04:53:38,421945.3,293,43,422
"775238","2007-02-21T10:47:23.000Z",0,0,"LOL",FALSE,2007-02-21 10:47:23,422299.05,293,4493,52
"785215","2007-02-21T14:38:43.000Z",0,0,"haha .. what a funny version of Speedy Gonzales on radio 90.5 FM with a Cantonese-speaking Gonzales. LOL",FALSE,2007-02-21 14:38:43,422530.383333333,293,317,649
"783665","2007-02-21T17:08:47.000Z",0,0,"Lol windows nunca dejará de sorprenderme: http://tinyurl.com/yq77o7",FALSE,2007-02-21 17:08:47,422680.45,293,2069,659
"755810","2007-02-21T21:13:08.000Z",0,0,"i am going to class now - yay a 2 and a half hour crit day! :) lol",FALSE,2007-02-21 21:13:08,422924.8,293,251,631
"785595","2007-02-22T02:53:21.000Z",0,0,"Checking out some sims I have not seen in awhile...not much has changed. LOL!
",FALSE,2007-02-22 02:53:21,423265.016666667,293,159609,190586
"783775","2007-02-22T04:24:00.000Z",0,0,"Brad, if you have something to watch, then WATCH IT...  LOL...",FALSE,2007-02-22 04:24:00,423355.666666667,293,558,702
"774096","2007-02-22T06:00:39.000Z",0,0,"lol!  Chris: Actually, I think I'm pretty much packed.  Finishing notes to the puppy sitter...finishing editing #137...ready to post!",FALSE,2007-02-22 06:00:39,423452.316666667,294,182995,515
"13165","2007-02-22T06:55:33.000Z",0,0,"maroon5 with leo.
lol thats for sacca.

also if u combine a 101 burger with sushi nozawa the same night its not ... right.",FALSE,2007-02-22 06:55:33,423507.216666667,294,3779,187
"41753","2007-02-22T07:31:39.000Z",0,0,"I love u!  Lol",FALSE,2007-02-22 07:31:39,423543.316666667,294,108,0
"754624","2007-02-22T09:31:08.000Z",0,0,"LOL @ SETI",FALSE,2007-02-22 09:31:08,423662.8,294,407,947
"754633","2007-02-22T13:18:55.000Z",0,0,"lol, just got a request for a Flex app that runs on Flash Player 4 -- sorry no can do",FALSE,2007-02-22 13:18:55,423890.583333333,294,4130,1152
"786193","2007-02-22T13:23:55.000Z",0,0,"http://www.coverpop.com/wheeloflunch/ LOL",FALSE,2007-02-22 13:23:55,423895.583333333,294,2416,977
"54733","2007-02-22T19:41:34.000Z",0,0,"me eché un sueñito en el baño. LOL.",FALSE,2007-02-22 19:41:34,424273.233333333,294,2233,1876
"788833","2007-02-22T20:41:10.000Z",0,0,"gggrrr..!!  necesito fotos de probrezaaaa...  buskandolas.. LOL! ",FALSE,2007-02-22 20:41:10,424332.833333333,294,1050,315
"710133","2007-02-22T21:38:56.000Z",0,0,"lol yeeeeeeeeeeeah",FALSE,2007-02-22 21:38:56,424390.6,294,782,451
"524463","2007-02-22T21:47:47.000Z",0,0,"LOL @ Casey",FALSE,2007-02-22 21:47:47,424399.45,294,21490,794
"787489","2007-02-22T23:11:33.000Z",0,1,"Banning Crooktooth for evading the swear filter.  HAHA JK JK LOL WOW LOL OMG HAHA",FALSE,2007-02-22 23:11:33,424483.216666667,294,226,165
"784832","2007-02-23T02:01:32.000Z",0,0,"Laughing at myself for returning home only to realize I'd completely forgotten the milk. LOL ;D I can hear you laughing too! Stop it! Haha!",FALSE,2007-02-23 02:01:32,424653.2,294,145,99
"10305","2007-02-23T02:05:35.000Z",0,0,"@CPenn - LOL I'm in the same boat, packing more gear than clothes.",FALSE,2007-02-23 02:05:35,424657.25,294,4717,1845
"774269","2007-02-23T04:52:15.000Z",0,0,"lol, just spent all night fixin the things I'd broken last night. rough.",FALSE,2007-02-23 04:52:15,424823.916666667,295,3427,1036
"790283","2007-02-23T05:22:28.000Z",0,1,"I'm trting to be RICH with Internet web app.
Please, Help me! lol
http://www.cookfeed.com
Is a Visual News Search Engine. Soo addictive!",FALSE,2007-02-23 05:22:28,424854.133333333,295,1,0
"249153","2007-02-23T12:51:36.000Z",0,0,"""solo porque viajas te crees muy muy... ya hasta viajas"" -organik lol",FALSE,2007-02-23 12:51:36,425303.266666667,295,419,424
"674723","2007-02-23T15:01:11.000Z",0,0,"lol",FALSE,2007-02-23 15:01:11,425432.85,295,2307,531
"761734","2007-02-23T15:55:24.000Z",0,0,"&lt;3 The Walk + &lt;3 BWO + the 2 weeks before spring break = no sleep + art + being random (I know that won't make sense to anybody lol).",FALSE,2007-02-23 15:55:24,425487.066666667,295,171,174
"10202","2007-02-23T16:32:25.000Z",0,0,"@comedy4cast: two lol's from your lines today. You'll be missed. ",FALSE,2007-02-23 16:32:25,425524.083333333,295,322003,724
"411213","2007-02-23T20:12:13.000Z",0,0,"Converting over The IT Crowd to Xvid for my T-Mobile Dash :) ""Have you tried turning off and on again?"" LOL",FALSE,2007-02-23 20:12:13,425743.883333333,295,297,96
"707953","2007-02-23T21:00:29.000Z",0,0,"gonna blow my dose before i go to bed lol!!",FALSE,2007-02-23 21:00:29,425792.15,295,28,21
"789615","2007-02-23T21:41:33.000Z",0,0,"LoL you guys are too cute!!",FALSE,2007-02-23 21:41:33,425833.216666667,295,31,0
"775585","2007-02-23T21:51:43.000Z",0,0,"From Hamlet.  Lol.  I'm playing a Ventrue.",FALSE,2007-02-23 21:51:43,425843.383333333,295,3,0
"768841","2007-02-24T01:26:21.000Z",0,0,"@aguerra: LOL :-D",FALSE,2007-02-24 01:26:21,426058.016666667,295,12077,1071
"759926","2007-02-24T02:59:43.000Z",0,0,"Laughing @ BF because he's changing into his ""stunna clothes""! LOL",FALSE,2007-02-24 02:59:43,426151.383333333,295,361,587
"782040","2007-02-24T03:48:21.000Z",0,0,"just drank coke b4 bed lol",FALSE,2007-02-24 03:48:21,426200.016666667,295,4,0
"694823","2007-02-24T05:16:57.000Z",0,0,"watching the COPS episode they did in Boise - phreaks shown!  lol",FALSE,2007-02-24 05:16:57,426288.616666667,296,1347,2291
"791953","2007-02-24T19:28:49.000Z",0,0,"ok gonna get off my butt and do some actual real life housework! anyone wanna join me? lol",FALSE,2007-02-24 19:28:49,427140.483333333,296,226,63
"778376","2007-02-24T20:54:42.000Z",0,0,"poniendo musiquini(lol)",FALSE,2007-02-24 20:54:42,427226.366666667,296,232,878
"59873","2007-02-24T20:56:42.000Z",0,0,"LoL @ SHEL",FALSE,2007-02-24 20:56:42,427228.366666667,296,574,297
"754823","2007-02-24T22:33:30.000Z",0,0,"@Tomit- .....thanks, lol.",FALSE,2007-02-24 22:33:30,427325.166666667,296,450,350
"760799","2007-02-24T23:06:14.000Z",0,0,"done eating dinner. Learned from my 4yo that milk has cow-cium because it comes from a cow. LOL",FALSE,2007-02-24 23:06:14,427357.9,296,119,90
"705563","2007-02-25T00:33:35.000Z",0,0,"LOL My neighbors kid just dropped trow and peed on the sidewalk... talk about marking your territory! He is only 4.
",FALSE,2007-02-25 00:33:35,427445.25,296,27,32
"766925","2007-02-25T01:01:38.000Z",0,0,"lol!!! but to more serious matters, not good enough man!",FALSE,2007-02-25 01:01:38,427473.3,296,12,13
"790302","2007-02-25T01:42:47.000Z",0,0,"No injuries..  &lt;sigh&gt;  Just two very pretty fishes I won't be able to use..  lol",FALSE,2007-02-25 01:42:47,427514.45,296,0,58
"700883","2007-02-25T01:50:13.000Z",0,0,"time to use the twitter...since Gomem is hooked...although i think he just wants to track Leo Laporte lol...lets see whos using this thing",FALSE,2007-02-25 01:50:13,427521.883333333,296,378,178
"783705","2007-02-25T02:01:38.000Z",0,0,"@Audio: LoL all see if i can find the clothes online and send you links, thats a job for later though
",FALSE,2007-02-25 02:01:38,427533.3,296,147358,934
"793241","2007-02-25T02:15:03.000Z",0,0,"lol, alex!!!im watching it right now! Rosalina's real name is Alli. 
Rosalina+Nat= &hearts;",FALSE,2007-02-25 02:15:03,427546.716666667,296,1482,2474
"793238","2007-02-25T07:52:33.000Z",0,0,"and he says it's not ""his piece of cake"" and I think all of a sudden, the real people came and will show up the fake Scando and Japanese lol",FALSE,2007-02-25 07:52:33,427884.216666667,297,1941,2962
"519493","2007-02-25T11:59:38.000Z",0,0,"ha scoperto grazie a Marketing routes che per la chiave ""merda"" italia.it è al 15esimo posto, lol",FALSE,2007-02-25 11:59:38,428131.3,297,480,279
"766328","2007-02-25T16:03:04.000Z",0,0,"@zeitan: lol ... Puedes probar con cuti también...",FALSE,2007-02-25 16:03:04,428374.733333333,297,1358,1431
"659943","2007-02-25T18:30:09.000Z",0,0,"Im going to NSO, NBI, DFA tomorrow. nothing much, i just wanna to trip out. lol see you around guys...",FALSE,2007-02-25 18:30:09,428521.816666667,297,1892,2209
"792770","2007-02-25T19:32:04.000Z",0,0,"Seeing my ex ( wish me luck lol ) x",FALSE,2007-02-25 19:32:04,428583.733333333,297,17,0
"780710","2007-02-25T23:05:40.000Z",0,0,"Just finished up dinner.....chicken, veggies, cake (the three food groups) LOL",FALSE,2007-02-25 23:05:40,428797.333333333,297,578,280
"791838","2007-02-25T23:53:24.000Z",0,0,"lol",FALSE,2007-02-25 23:53:24,428845.066666667,297,6456,394
"678173","2007-02-26T01:46:45.000Z",0,0,"lol Leo",FALSE,2007-02-26 01:46:45,428958.416666667,297,376,801
"784606","2007-02-26T02:21:40.000Z",0,0,"LOL i am a stalker men, i see you i see you!! also  i see dead people! =)",FALSE,2007-02-26 02:21:40,428993.333333333,297,978,2045
"774625","2007-02-26T02:33:15.000Z",0,0,"is that roger ebert on the piano!? lol",FALSE,2007-02-26 02:33:15,429004.916666667,297,19,0
"794162","2007-02-26T03:11:22.000Z",0,0,"lol @ getting steven to take a myspace picture",FALSE,2007-02-26 03:11:22,429043.033333333,297,289,303
"780050","2007-02-26T03:38:59.000Z",0,0,"And then you ask why your fans say go back to Ecuador! Lol",FALSE,2007-02-26 03:38:59,429070.65,297,109452,3115
"793172","2007-02-26T05:29:19.000Z",0,0,"Go to bed lol",FALSE,2007-02-26 05:29:19,429180.983333333,298,29,0
"795206","2007-02-26T14:38:46.000Z",0,0,"Trying to figure out what the heck twitter is lol",FALSE,2007-02-26 14:38:46,429730.433333333,298,459,1436
"756040","2007-02-26T15:37:13.000Z",0,0,"@aral: lol on the friend rectangle. i need to find another friend. that empty corner is bugging me now.",FALSE,2007-02-26 15:37:13,429788.883333333,298,8057,18
"75483","2007-02-26T16:13:55.000Z",0,0,"*lol* vendor trash *lol*",FALSE,2007-02-26 16:13:55,429825.583333333,298,5259,858
"795095","2007-02-26T16:56:16.000Z",0,0,"talking to shamaine on the fone. ok, we jus hung up. LOL",FALSE,2007-02-26 16:56:16,429867.933333333,298,61,100
"784300","2007-02-26T16:59:12.000Z",0,0,"so much to do...why am i on the computer.  Probably 'cause Mike isn't up yet.  Time to have the kids go jump on the bed. lol",FALSE,2007-02-26 16:59:12,429870.866666667,298,124,283
"795540","2007-02-26T17:10:35.000Z",0,0,"rite now im working very hard and diligently.lol.yeah rite who am i kidding.im slacking off big time.plus i still dont feel well either!",FALSE,2007-02-26 17:10:35,429882.25,298,9,0
"710913","2007-02-26T19:52:06.000Z",0,0,"@wickedgood  You were not first LOL",FALSE,2007-02-26 19:52:06,430043.766666667,298,18301,1050
"677723","2007-02-26T20:38:23.000Z",0,0,"Since I went home last month(LOL).  Criei o meu blog http://river.tvtel.pt/ o blog da internet http://tecblog.tvtel.pt/ e outras coisas.",FALSE,2007-02-26 20:38:23,430090.05,298,62,545
"758955","2007-02-27T03:58:59.000Z",0,0,"lol... Ding?!  that's adorable.",FALSE,2007-02-27 03:58:59,430530.65,298,58,463
"66583","2007-02-27T04:40:35.000Z",0,0,"@soska es decir soy mexicano, lol",FALSE,2007-02-27 04:40:35,430572.25,299,1815,1284
"765225","2007-02-27T07:03:50.000Z",0,0,"jessi you totally copied my first twitter name lol. bitttch. and ya, shane, how did paul get enslaved? ",FALSE,2007-02-27 07:03:50,430715.5,299,10,0
"756278","2007-02-27T09:17:30.000Z",0,0,"LOL @ JC on Coast to Coast AM.",FALSE,2007-02-27 09:17:30,430849.166666667,299,111313,3379
"792522","2007-02-27T10:18:37.000Z",0,0,"okok.. relax... maybe a cuppa of kopi may help... darn... back pain.. anyone to 'ann mo' my back? lol~!!! 
",FALSE,2007-02-27 10:18:37,430910.283333333,299,3,0
"798393","2007-02-27T15:40:51.000Z",0,0,"Sitting at my desk listening to TWIT 89 at the moment. It's snowing outside so hopefully I wont do much today. lol",FALSE,2007-02-27 15:40:51,431232.516666667,299,19,136
"798016","2007-02-27T16:12:03.000Z",0,0,"lol",FALSE,2007-02-27 16:12:03,431263.716666667,299,262,583
"755714","2007-02-27T16:28:58.000Z",0,0,"Wonders why there isn't anything good to watch on the telly... bored... so I'll watch wrestling. LOL!",FALSE,2007-02-27 16:28:58,431280.633333333,299,271,4
"147563","2007-02-27T17:08:28.000Z",0,0,"lol",FALSE,2007-02-27 17:08:28,431320.133333333,299,5332,3272
"10317","2007-02-27T17:55:22.000Z",0,0,"@crap: Lol",FALSE,2007-02-27 17:55:22,431367.033333333,299,2401,2827
"749663","2007-02-27T18:09:22.000Z",0,0,"tryin not to facebook/myspace/twitter or other stuff and do my papers before thursday comes! wish me luck! lol...",FALSE,2007-02-27 18:09:22,431381.033333333,299,82,98
"793984","2007-02-27T18:56:42.000Z",0,0,"TLAs make me LOL",FALSE,2007-02-27 18:56:42,431428.366666667,299,531,413
"25793","2007-02-27T20:13:43.000Z",0,0,"I am abusing twitter. (But this was not abuse! LOL)",FALSE,2007-02-27 20:13:43,431505.383333333,299,7316,1430
"799036","2007-02-27T20:22:58.000Z",0,0,"Looked for Leo Laporte.  Got some other Leo added instead.  Lol.  Sorry dude.",FALSE,2007-02-27 20:22:58,431514.633333333,299,127,274
"73523","2007-02-27T20:30:06.000Z",0,0,"lol @ conor! p.s. thanks for 1 of 5 LouderVoice invites. Checking it out now.",FALSE,2007-02-27 20:30:06,431521.766666667,299,4704,576
"796735","2007-02-27T20:44:53.000Z",0,0,"Laughing at some cat updates from twitter, though switching off the text message updates.. lol",FALSE,2007-02-27 20:44:53,431536.55,299,376,591
"142273","2007-02-27T22:30:28.000Z",0,0,"is happy he got his Special Edition of Host on DVD 2 weeks ago...lolz @ it being finally showing next month lol..take a peek: http://tinyurl",FALSE,2007-02-27 22:30:28,431642.133333333,299,789,311
"716593","2007-02-27T22:44:02.000Z",0,0,"@Leo Its $2.43 in Central FL LOL",FALSE,2007-02-27 22:44:02,431655.7,299,1375,1922
"757903","2007-02-28T00:46:52.000Z",0,0,"lol, small world - i just sent you an email frankarr!",FALSE,2007-02-28 00:46:52,431778.533333333,299,5499,233
"4936","2007-02-28T02:40:16.000Z",0,0,"@Ross LOL. I was just poking fun at you for those kinds of twitters: http://dandelife.com/story/23027",FALSE,2007-02-28 02:40:16,431891.933333333,299,2081,4833
"51583","2007-02-28T03:15:29.000Z",0,0,"Lol @ texting my nemesis and later realizing he's around the corner in the same restaurant. I love/hate him so much.",FALSE,2007-02-28 03:15:29,431927.15,299,1003,1203
"787640","2007-02-28T03:18:02.000Z",0,0,"@joel: that actually happened, but for another recruiter. lol",FALSE,2007-02-28 03:18:02,431929.7,299,73,145
"785290","2007-02-28T03:26:05.000Z",0,0,"Protopage. Cryogenics, the study of tear ducts. :-) LOL",FALSE,2007-02-28 03:26:05,431937.75,299,187,0
"800594","2007-02-28T10:17:15.000Z",0,0,"lookin for stuff to blog on, lol.  watching treasures of a sunken city (nova, tivo) ",FALSE,2007-02-28 10:17:15,432348.916666667,300,933,0
"769696","2007-02-28T12:56:52.000Z",0,0,"@floyduk: ""rough as a badger's arse"" LOL - must remember that one! Hope you feel better soon!",FALSE,2007-02-28 12:56:52,432508.533333333,300,1162,484
"792936","2007-02-28T13:24:09.000Z",0,0,"wasnt food poisoning, feww.  am off to bed now, hope people can come to dreamworld this sat,  like as a general question... anyone? :P lol",FALSE,2007-02-28 13:24:09,432535.816666667,300,9,0
"792697","2007-02-28T15:16:19.000Z",0,0,"I need to do work...but I can't pull myself off my sec sch forum. o_O lol...",FALSE,2007-02-28 15:16:19,432647.983333333,300,99,120
"782791","2007-02-28T15:37:45.000Z",0,0,"back to using Adium lol",FALSE,2007-02-28 15:37:45,432669.416666667,300,437,458
"798201","2007-02-28T15:43:46.000Z",0,0,"LOL ""Capitaine Kung Fu"" (FR) http://tinyurl.com/2passb",FALSE,2007-02-28 15:43:46,432675.433333333,300,1694,1448
"785264","2007-02-28T15:58:23.000Z",0,0,"@Bucket: It's this damned GTalk feed...LOL",FALSE,2007-02-28 15:58:23,432690.05,300,2113,762
"769734","2007-02-28T17:30:12.000Z",0,0,"lol, opps, I acctually slept in my own room last night, but not alone.",FALSE,2007-02-28 17:30:12,432781.866666667,300,6,3354
"801157","2007-02-28T17:48:44.000Z",0,0,"adium shows be because it's the 360flex account LOL",FALSE,2007-02-28 17:48:44,432800.4,300,4038,1528
"780641","2007-02-28T20:22:37.000Z",0,0,"OK, folks are telling me that I can't release episode 093 of My Crazy Life on 02/29.  Perhaps I'll try 03/01/07. -lol www.gspn.tv  ",FALSE,2007-02-28 20:22:37,432954.283333333,300,15885,379
"768579","2007-03-01T04:18:57.000Z",0,0,"@Prok, lol, yes I did, i've leveled up since then.",FALSE,2007-03-01 04:18:57,433430.616666667,300,12301,11118
"124963","2007-03-01T04:25:20.000Z",0,0,"LOL!",FALSE,2007-03-01 04:25:20,433437,300,523,241
"779451","2007-03-01T04:44:02.000Z",0,0,"ok...so i haven't gone night night quite yet. LOL. Would appreciate your podcasting support. please vote for us under Parenting: http://podc",FALSE,2007-03-01 04:44:02,433455.7,301,14274,769
"802953","2007-03-01T07:12:14.000Z",0,0,"Letting my mind wander into thin air and then settle on top of my futon with all of the other dust particles... lol",FALSE,2007-03-01 07:12:14,433603.9,301,2644,3148
"612773","2007-03-01T13:40:25.000Z",0,0,"mica&gt; u asked me that time i not free. i have always been going pitstop since last yr leh. lol",FALSE,2007-03-01 13:40:25,433992.083333333,301,2511,439
"797835","2007-03-01T13:59:13.000Z",0,0,"@Euan - lol, @Thomas watch where you leave those appendages!",FALSE,2007-03-01 13:59:13,434010.883333333,301,27306,26109
"776052","2007-03-01T15:06:42.000Z",0,0,"@CC  Stay focused on presentation....lol",FALSE,2007-03-01 15:06:42,434078.366666667,301,6654,249
"798580","2007-03-01T16:27:17.000Z",0,0,"Lets see if WOW will work this am..  Listening to Hinder   the more I listen to them, the more I want the cd. Sad... LOL",FALSE,2007-03-01 16:27:17,434158.95,301,8,0
"800124","2007-03-01T16:56:13.000Z",0,0,"sweet my grade in computer is a 90% lol and i have only have done half the work!!",FALSE,2007-03-01 16:56:13,434187.883333333,301,142,661
"758082","2007-03-01T18:11:42.000Z",0,0,"uh, that last one didn't work. lol. I guess it only translates SOME urls into tinyurl... or maybe it depends on the length of the URL.",FALSE,2007-03-01 18:11:42,434263.366666667,301,188,110
"789459","2007-03-01T18:54:23.000Z",0,0,"Thinking about confidentiality agreements.  This site is definitely NOT confidential...lol!",FALSE,2007-03-01 18:54:23,434306.05,301,92,0
"775556","2007-03-01T20:09:14.000Z",0,0,"a dose of giz whiz net casts, 2 is all I can take in row ..LOL",FALSE,2007-03-01 20:09:14,434380.9,301,56,0
"802279","2007-03-01T21:58:34.000Z",0,0,"Waiting to go home. Playing Spider Solitaire. Leaving comments to beautiful women on MySpace. Well only commented one but still. *lol*",FALSE,2007-03-01 21:58:34,434490.233333333,301,718,1702
"796352","2007-03-01T22:00:17.000Z",0,0,"@karawynn: it seems you can read my mind... I didn't mail you... LOL",FALSE,2007-03-01 22:00:17,434491.95,301,595,1358
"6192","2007-03-01T22:21:48.000Z",0,0,"Lol im reading a book stuck in traffic so dumb",FALSE,2007-03-01 22:21:48,434513.466666667,301,115,68
"716893","2007-03-01T23:47:54.000Z",0,0,"@Rudy LOL.  Solsbury Hill sounds appropriate.  The wind was blowing and someone came out of the night.  One of my fav songs.",FALSE,2007-03-01 23:47:54,434599.566666667,301,685,872
"761089","2007-03-02T00:14:37.000Z",0,0,"@adrian lol!",FALSE,2007-03-02 00:14:37,434626.283333333,301,671,428
"789925","2007-03-02T00:19:24.000Z",0,0,"lol",FALSE,2007-03-02 00:19:24,434631.066666667,301,3271,1667
"785510","2007-03-02T01:31:41.000Z",0,0,"My daughter is having her toy thrown away for throwing it? Is that ironic or not? Does anyone even read this? LOL",FALSE,2007-03-02 01:31:41,434703.35,301,229,152
"765307","2007-03-02T02:23:31.000Z",0,0,"http://tinyurl.com/2joly5 LoL",FALSE,2007-03-02 02:23:31,434755.183333333,301,1493,165
"31033","2007-03-02T02:31:40.000Z",0,0,"My food cost me $9.11, that adds up to 20 and I went to 3 places: class, gas station and BK--oh my that adds up to 23...! lol :o Anyways...",FALSE,2007-03-02 02:31:40,434763.333333333,301,464,729
"797223","2007-03-02T05:14:11.000Z",0,0,"The New Toyota Sportcar...A Faster Prius? lol (pics) - http://tinyurl.com/yql2ou - The Supra was one of the most popular tuner cars of the '",FALSE,2007-03-02 05:14:11,434925.85,302,379,0
"79223","2007-03-02T08:19:29.000Z",0,0,"ohh mil años ke no usaba mi ibook ke pekeño es todo..ke kuatico pasar de 20"" a 12"" lol..",FALSE,2007-03-02 08:19:29,435111.15,302,410,54
"11333","2007-03-02T15:18:51.000Z",0,0,"from cpenn: ""For everyone else besides Jack Hodgson"" LOL",FALSE,2007-03-02 15:18:51,435530.516666667,302,4733,3949
"773841","2007-03-02T15:28:23.000Z",0,0,"@financialaidpodcast : And I though I'd be the one to post undecoded METAR to twitter first! LOL.  Breezy with light rain.",FALSE,2007-03-02 15:28:23,435540.05,302,1426,943
"13124","2007-03-02T17:42:38.000Z",0,0,"amusingly my accountants didn't submit my tax return and didn't tell me so i'm liable for a penalty fee plus interest on unpaid tax. lol?",FALSE,2007-03-02 17:42:38,435674.3,302,9269,1121
"753073","2007-03-02T18:15:22.000Z",0,0,"pedro_mg, lol, are you sure you wish to hear about mooncups and gnupg? :)",FALSE,2007-03-02 18:15:22,435707.033333333,302,770,484
"788371","2007-03-02T22:03:44.000Z",0,0,"Mmm.. why do I get the feeling that the entirity of LoL is spamming jobbing invites to their Birthday thing...",FALSE,2007-03-02 22:03:44,435935.4,302,119,193
"730073","2007-03-02T22:24:00.000Z",0,0,"@georgiap: LOL hope your GV work is going well!",FALSE,2007-03-02 22:24:00,435955.666666667,302,3778,1375
"776390","2007-03-03T00:34:55.000Z",0,0,"omg - vista just asked if I want to allow myself to update twitter...lol",FALSE,2007-03-03 00:34:55,436086.583333333,302,23,0
"807838","2007-03-03T04:13:00.000Z",0,0,"i'm just chyllin talking on the phone with Jeff. lol loserrrrr",FALSE,2007-03-03 04:13:00,436304.666666667,302,0,0
"5813","2007-03-03T04:56:09.000Z",0,0,"SOL cats are the new LOL cats",FALSE,2007-03-03 04:56:09,436347.816666667,303,2067,239
"10797","2007-03-03T04:58:57.000Z",0,0,"@Nobrega: lol",FALSE,2007-03-03 04:58:57,436350.616666667,303,696,407
"799117","2007-03-03T13:06:31.000Z",0,0,"tengo a Jesus entre mis contactos! lol",FALSE,2007-03-03 13:06:31,436838.183333333,303,1554,694
"10364","2007-03-03T19:32:06.000Z",0,0,"drank too much last night.  good times!  getting ready to shoot the show. Chuck hung over. lol Happy Saturday Twitterfolk",FALSE,2007-03-03 19:32:06,437223.766666667,303,486,35
"11628","2007-03-03T20:19:46.000Z",0,0,"LOL@ http://vlogdeathmatch.com/ trailers, realizing need4 preSXSW haircut, my dude all full 2day, consoling self w a BestBuy run4 GBs of SD.",FALSE,2007-03-03 20:19:46,437271.433333333,303,66885,2129
"793468","2007-03-03T22:16:30.000Z",0,0,"@Sonicgamer Y menos nosotros LOL!!!!",FALSE,2007-03-03 22:16:30,437388.166666667,303,2076,1743
"773710","2007-03-03T22:26:35.000Z",0,0,"gooooooooooool del Sevillaaaaaa :D y expulsion en el BCN,,,que LOL!",FALSE,2007-03-03 22:26:35,437398.25,303,11836,977
"789971","2007-03-04T00:29:21.000Z",0,0,"LOL at the latest post on 360Flex.org. Informative yet ironic.",FALSE,2007-03-04 00:29:21,437521.016666667,303,1624,264
